ihghgighi;contaCreditoCode;data;valor;historico;numeroDocumento
1.1.4.01.011;1.1.5.01.002;06/11/2025;1762.02;OP 5020 - IMPORTACAO - IPI SOBRE NF 003139 | 000050 FLOTTWEG SE 000604 IMP009717/25;NFE
1.1.5.01.002;1.1.3.06.001;06/11/2025;15566.25;OP 5020 - IMPORTACAO - IMPOSTOS SOBRE IMPORTACAO DA NF 003139 | 000050 FLOTTWEG SE 000604 IMP009717/25;NFE
1.1.5.01.002;2.1.2.03.000050;06/11/2025;30093.35;OP 5020 - IMPORTACAO - NF 003139 | 000050 FLOTTWEG SE PROC  000604 IMP009717/25;NFE
1.1.4.01.001;1.1.5.01.002;06/11/2025;149.49;OP 5027 ICMS FRETE IMPORTACAO 91803MAXX PRIME TRANSPORTES SERVICOS LTDA;NFE
1.1.5.01.002;1.1.3.06.001;06/11/2025;1245.68;OP 5027 FRETE IMPORT NF 91803 MAXX PRIME TRANSPORTES SERVICOS LTDA  000604 IMP009717/25;NFE
2.1.2.01.000009;2.1.4.01.013;07/11/2025;51.16;OP 5014:  IRRF RETIDO 44127 000009 CONSULCAMP AUDITORIA E ASSESSORIA LTDA ;NFE
3.3.2.01.003;2.1.2.01.000009;07/11/2025;3410.93;OP 5014: AQUISICAO SERVICO NFS 44127 CONSULCAMP AUDITORIA E ASSESSORIA LTDA ;NFE
2.1.2.01.000267;2.1.4.01.013;07/11/2025;12.87;OP 5014:  IRRF RETIDO 655 000267 PREVENÇAO TOTAL SEGURANÇA E SAUDE OCUPACIONAL LTDA ;NFE
3.3.1.03.010;2.1.2.01.000267;07/11/2025;858.31;OP 5014: AQUISICAO SERVICO NFS 655 PREVENÇAO TOTAL SEGURANÇA E SAUDE OCUPACIONAL LTDA ;NFE
3.3.3.02.009;2.1.2.01.000437;07/11/2025;169.45;OP 5015 - AQ SERV  DE FRETE INDL - 2584 EVOLOY TRANSPORTE E LOGÍSTICA LTDA ;NFE
2.1.2.01.000063;2.1.4.01.013;09/11/2025;23.67;OP 5014:  IRRF RETIDO 20131 000063 TI9 SISTEMAS DE INFORMACAO LTDA ;NFE
3.3.2.01.006;2.1.2.01.000063;09/11/2025;1578.14;OP 5014: AQUISICAO SERVICO NFS 20131 TI9 SISTEMAS DE INFORMACAO LTDA ;NFE
2.1.2.01.000063;2.1.4.01.013;09/11/2025;12.91;OP 5014:  IRRF RETIDO 20132 000063 TI9 SISTEMAS DE INFORMACAO LTDA ;NFE
3.3.2.01.006;2.1.2.01.000063;09/11/2025;860.87;OP 5014: AQUISICAO SERVICO NFS 20132 TI9 SISTEMAS DE INFORMACAO LTDA ;NFE
3.3.3.04.006;2.1.2.01.000465;10/11/2025;13200;OP 5014: AQUISICAO SERVICO NFS 1543798 IFOOD BENEFICIOS E SERVICOS LTDA. ;NFE
3.3.3.04.006;2.1.2.01.000465;10/11/2025;12960;OP 5014: AQUISICAO SERVICO NFS 1543799 IFOOD BENEFICIOS E SERVICOS LTDA. ;NFE
2.1.2.01.000081;2.1.4.01.013;10/11/2025;79.88;OP 5014:  IRRF RETIDO 17327 000081 DATACOMPANY ASSESSORIA CONTABIL LTDA ;NFE
3.3.2.01.001;2.1.2.01.000081;10/11/2025;5325.36;OP 5014: AQUISICAO SERVICO NFS 17327 DATACOMPANY ASSESSORIA CONTABIL LTDA ;NFE
2.1.2.01.000081;2.1.4.01.013;10/11/2025;39.94;OP 5014:  IRRF RETIDO 17328 000081 DATACOMPANY ASSESSORIA CONTABIL LTDA ;NFE
3.3.2.01.001;2.1.2.01.000081;10/11/2025;2662.68;OP 5014: AQUISICAO SERVICO NFS 17328 DATACOMPANY ASSESSORIA CONTABIL LTDA ;NFE
1.1.5.01.002;1.1.3.06.001;10/11/2025;3505.43;OP 5016 COMP IMP NF 000567 PROC  000605 IMP009703/25;NFE
1.1.5.01.002;1.1.3.06.001;10/11/2025;2867.74;OP 5016 COMP IMP NF 000573 PROC  000607 IMP009728/25;NFE
1.1.4.01.001;1.1.5.01.002;10/11/2025;6582.21;OP 5020 - IMPORTACAO - ICMS SOBRE NF 003155 | 000050 FLOTTWEG SE 000605 IMP009703/25;NFE
1.1.4.01.005;1.1.5.01.002;10/11/2025;659.76;OP 5020 - IMPORTACAO - PIS SOBRE NF 003155 | 000050 FLOTTWEG SE 000605 IMP009703/25;NFE
1.1.4.01.006;1.1.5.01.002;10/11/2025;3031.75;OP 5020 - IMPORTACAO - COFINS SOBRE NF 003155 | 000050 FLOTTWEG SE 000605 IMP009703/25;NFE
1.1.4.01.011;1.1.5.01.002;10/11/2025;3281.46;OP 5020 - IMPORTACAO - IPI SOBRE NF 003155 | 000050 FLOTTWEG SE 000605 IMP009703/25;NFE
1.1.5.01.002;1.1.3.06.001;10/11/2025;18001.8;OP 5020 - IMPORTACAO - IMPOSTOS SOBRE IMPORTACAO DA NF 003155 | 000050 FLOTTWEG SE 000605 IMP009703/25;NFE
1.1.5.01.002;2.1.2.03.000050;10/11/2025;31417.07;OP 5020 - IMPORTACAO - NF 003155 | 000050 FLOTTWEG SE PROC  000605 IMP009703/25;NFE
1.1.4.01.001;1.1.5.01.002;10/11/2025;423.65;OP 5020 - IMPORTACAO - ICMS SOBRE NF 003156 | 000050 FLOTTWEG SE 000607 IMP009728/25;NFE
1.1.4.01.005;1.1.5.01.002;10/11/2025;40.25;OP 5020 - IMPORTACAO - PIS SOBRE NF 003156 | 000050 FLOTTWEG SE 000607 IMP009728/25;NFE
1.1.4.01.006;1.1.5.01.002;10/11/2025;184.97;OP 5020 - IMPORTACAO - COFINS SOBRE NF 003156 | 000050 FLOTTWEG SE 000607 IMP009728/25;NFE
1.1.4.01.011;1.1.5.01.002;10/11/2025;115.62;OP 5020 - IMPORTACAO - IPI SOBRE NF 003156 | 000050 FLOTTWEG SE 000607 IMP009728/25;NFE
1.1.5.01.002;1.1.3.06.001;10/11/2025;1263.96;OP 5020 - IMPORTACAO - IMPOSTOS SOBRE IMPORTACAO DA NF 003156 | 000050 FLOTTWEG SE 000607 IMP009728/25;NFE
1.1.5.01.002;2.1.2.03.000050;10/11/2025;1916.77;OP 5020 - IMPORTACAO - NF 003156 | 000050 FLOTTWEG SE PROC  000607 IMP009728/25;NFE
1.1.4.01.001;1.1.5.01.002;10/11/2025;150.41;OP 5027 ICMS FRETE IMPORTACAO 91832MAXX PRIME TRANSPORTES SERVICOS LTDA;NFE
1.1.5.01.002;1.1.3.06.001;10/11/2025;1253.38;OP 5027 FRETE IMPORT NF 91832 MAXX PRIME TRANSPORTES SERVICOS LTDA  000605 IMP009703/25;NFE
1.1.4.01.001;1.1.5.01.002;10/11/2025;106.49;OP 5027 ICMS FRETE IMPORTACAO 91833MAXX PRIME TRANSPORTES SERVICOS LTDA;NFE
1.1.5.01.002;1.1.3.06.001;10/11/2025;887.4;OP 5027 FRETE IMPORT NF 91833 MAXX PRIME TRANSPORTES SERVICOS LTDA  000607 IMP009728/25;NFE
3.2.1.01.009;2.1.2.01.000177;11/11/2025;5720;OP 5001 - COMPRA NF 3041 | 000177 PACKMADE EMBALAGENS E ARTEFATOS DE MADEIRA LTDA;NFE
3.3.3.02.009;2.1.2.01.000437;11/11/2025;2380;OP 5015 - AQ SERV  DE FRETE INDL - 2591 EVOLOY TRANSPORTE E LOGÍSTICA LTDA ;NFE
3.3.3.05.002;2.1.2.01.000705;12/11/2025;595.8;OP 5001 - COMPRA NF 4857 | 000705 ATACADAO DISTRIBUIDORA DE AUTOPECAS LTDA;NFE
3.3.3.05.011;2.1.2.01.000572;12/11/2025;940;OP 5014: AQUISICAO SERVICO NFS 18 55.368.806 SEBASTIAO ALTOMARE ;NFE
1.2.4.01.005;2.1.2.01.000510;12/11/2025;1500;OP 5014: AQUISICAO SERVICO NFS 220 E.J SERRALHERIA LTDA ;NFE
2.1.2.01.000510;2.1.4.01.002;12/11/2025;30;OP 5014: ISS RETIDO 220 000510 E.J SERRALHERIA LTDA;NFE
1.1.5.01.002;1.1.3.06.001;12/11/2025;6661.39;OP 5016 COMP IMP NF 000569 PROC  000608 IMP009710/25;NFE
1.1.5.01.002;1.1.3.06.001;12/11/2025;3459.3;OP 5016 COMP IMP NF 000574 PROC  000610 IMP009729/25;NFE
1.1.4.01.001;1.1.5.01.002;12/11/2025;30174.44;OP 5020 - IMPORTACAO - ICMS SOBRE NF 003163 | 000050 FLOTTWEG SE 000608 IMP009710/25;NFE
1.1.4.01.005;1.1.5.01.002;12/11/2025;3309.32;OP 5020 - IMPORTACAO - PIS SOBRE NF 003163 | 000050 FLOTTWEG SE 000608 IMP009710/25;NFE
1.1.4.01.006;1.1.5.01.002;12/11/2025;15206.98;OP 5020 - IMPORTACAO - COFINS SOBRE NF 003163 | 000050 FLOTTWEG SE 000608 IMP009710/25;NFE
1.1.4.01.011;1.1.5.01.002;12/11/2025;10229.75;OP 5020 - IMPORTACAO - IPI SOBRE NF 003163 | 000050 FLOTTWEG SE 000608 IMP009710/25;NFE
1.1.5.01.002;1.1.3.06.001;12/11/2025;81914.86;OP 5020 - IMPORTACAO - IMPOSTOS SOBRE IMPORTACAO DA NF 003163 | 000050 FLOTTWEG SE 000608 IMP009710/25;NFE
1.1.5.01.002;2.1.2.03.000050;12/11/2025;157585.52;OP 5020 - IMPORTACAO - NF 003163 | 000050 FLOTTWEG SE PROC  000608 IMP009710/25;NFE
1.1.4.01.001;1.1.5.01.002;12/11/2025;7548.48;OP 5020 - IMPORTACAO - ICMS SOBRE NF 003164 | 000050 FLOTTWEG SE 000610 IMP009729/25;NFE
1.1.4.01.005;1.1.5.01.002;12/11/2025;777.55;OP 5020 - IMPORTACAO - PIS SOBRE NF 003164 | 000050 FLOTTWEG SE 000610 IMP009729/25;NFE
1.1.4.01.006;1.1.5.01.002;12/11/2025;3573.08;OP 5020 - IMPORTACAO - COFINS SOBRE NF 003164 | 000050 FLOTTWEG SE 000610 IMP009729/25;NFE
1.1.4.01.011;1.1.5.01.002;12/11/2025;1971.05;OP 5020 - IMPORTACAO - IPI SOBRE NF 003164 | 000050 FLOTTWEG SE 000610 IMP009729/25;NFE
1.1.5.01.002;1.1.3.06.001;12/11/2025;19647.02;OP 5020 - IMPORTACAO - IMPOSTOS SOBRE IMPORTACAO DA NF 003164 | 000050 FLOTTWEG SE 000610 IMP009729/25;NFE
1.1.5.01.002;2.1.2.03.000050;12/11/2025;37026.56;OP 5020 - IMPORTACAO - NF 003164 | 000050 FLOTTWEG SE PROC  000610 IMP009729/25;NFE
1.1.4.01.001;1.1.5.01.002;12/11/2025;197.06;OP 5027 ICMS FRETE IMPORTACAO 91881MAXX PRIME TRANSPORTES SERVICOS LTDA;NFE
1.1.5.01.002;1.1.3.06.001;12/11/2025;1642.16;OP 5027 FRETE IMPORT NF 91881 MAXX PRIME TRANSPORTES SERVICOS LTDA  000608 IMP009710/25;NFE
1.1.4.01.001;1.1.5.01.002;12/11/2025;142.65;OP 5027 ICMS FRETE IMPORTACAO 91885MAXX PRIME TRANSPORTES SERVICOS LTDA;NFE
1.1.5.01.002;1.1.3.06.001;12/11/2025;1188.66;OP 5027 FRETE IMPORT NF 91885 MAXX PRIME TRANSPORTES SERVICOS LTDA  000610 IMP009729/25;NFE
3.2.1.01.009;2.1.2.01.000757;13/11/2025;3705.29;OP 5001 - COMPRA NF 159334 | 000757 CENTRO-OESTE PRODUTOS INDUSTRIAIS LTDA;NFE
3.2.1.01.009;2.1.2.01.000745;13/11/2025;511.96;OP 5001 - COMPRA NF 17613 | 000745 VPCK LTDA;NFE
3.3.3.05.002;2.1.2.01.000743;13/11/2025;110;OP 5001 - COMPRA NF 1813 | 000743 F. F. FIUZA TINTAS;NFE
1.1.5.01.002;1.1.3.06.001;13/11/2025;3050.05;OP 5016 COMP IMP NF 000555 PROC  000611 IMP009746/25;NFE
1.1.5.01.001;1.1.3.06.001;13/11/2025;18500.35;OP 5016 COMP IMP NF 000557 PROC  000613 IMP009581/25;NFE
1.1.5.01.002;1.1.3.06.001;13/11/2025;11680.48;OP 5016 COMP IMP NF 000558 PROC  000606 IMP009658/25;NFE
1.1.5.01.002;1.1.3.06.001;13/11/2025;3789.67;OP 5016 COMP IMP NF 000576 PROC  000609 IMP009741/25;NFE
1.1.4.01.001;1.1.5.01.002;13/11/2025;72417.38;OP 5020 - IMPORTACAO - ICMS SOBRE NF 003162 | 000050 FLOTTWEG SE 000606 IMP009658/25;NFE
1.1.4.01.005;1.1.5.01.002;13/11/2025;7338.76;OP 5020 - IMPORTACAO - PIS SOBRE NF 003162 | 000050 FLOTTWEG SE 000606 IMP009658/25;NFE
1.1.4.01.006;1.1.5.01.002;13/11/2025;33723.35;OP 5020 - IMPORTACAO - COFINS SOBRE NF 003162 | 000050 FLOTTWEG SE 000606 IMP009658/25;NFE
1.1.4.01.011;1.1.5.01.002;13/11/2025;28591.96;OP 5020 - IMPORTACAO - IPI SOBRE NF 003162 | 000050 FLOTTWEG SE 000606 IMP009658/25;NFE
1.1.5.01.002;1.1.3.06.001;13/11/2025;195156.43;OP 5020 - IMPORTACAO - IMPOSTOS SOBRE IMPORTACAO DA NF 003162 | 000050 FLOTTWEG SE 000606 IMP009658/25;NFE
1.1.5.01.002;2.1.2.03.000050;13/11/2025;349464.79;OP 5020 - IMPORTACAO - NF 003162 | 000050 FLOTTWEG SE PROC  000606 IMP009658/25;NFE
1.1.4.01.001;1.1.5.01.002;13/11/2025;10149.79;OP 5020 - IMPORTACAO - ICMS SOBRE NF 003165 | 000050 FLOTTWEG SE 000609 IMP009741/25;NFE
1.1.4.01.005;1.1.5.01.002;13/11/2025;1119.02;OP 5020 - IMPORTACAO - PIS SOBRE NF 003165 | 000050 FLOTTWEG SE 000609 IMP009741/25;NFE
1.1.4.01.006;1.1.5.01.002;13/11/2025;5142.12;OP 5020 - IMPORTACAO - COFINS SOBRE NF 003165 | 000050 FLOTTWEG SE 000609 IMP009741/25;NFE
1.1.4.01.011;1.1.5.01.002;13/11/2025;2823.77;OP 5020 - IMPORTACAO - IPI SOBRE NF 003165 | 000050 FLOTTWEG SE 000609 IMP009741/25;NFE
1.1.5.01.002;1.1.3.06.001;13/11/2025;27632.53;OP 5020 - IMPORTACAO - IMPOSTOS SOBRE IMPORTACAO DA NF 003165 | 000050 FLOTTWEG SE 000609 IMP009741/25;NFE
1.1.5.01.002;2.1.2.03.000050;13/11/2025;53285.99;OP 5020 - IMPORTACAO - NF 003165 | 000050 FLOTTWEG SE PROC  000609 IMP009741/25;NFE
1.1.4.01.001;1.1.5.01.002;13/11/2025;3714.06;OP 5020 - IMPORTACAO - ICMS SOBRE NF 003167 | 000050 FLOTTWEG SE 000611 IMP009746/25;NFE
1.1.4.01.005;1.1.5.01.002;13/11/2025;384.98;OP 5020 - IMPORTACAO - PIS SOBRE NF 003167 | 000050 FLOTTWEG SE 000611 IMP009746/25;NFE
1.1.4.01.006;1.1.5.01.002;13/11/2025;1769.1;OP 5020 - IMPORTACAO - COFINS SOBRE NF 003167 | 000050 FLOTTWEG SE 000611 IMP009746/25;NFE
1.1.4.01.011;1.1.5.01.002;13/11/2025;1073.41;OP 5020 - IMPORTACAO - IPI SOBRE NF 003167 | 000050 FLOTTWEG SE 000611 IMP009746/25;NFE
1.1.5.01.002;1.1.3.06.001;13/11/2025;9552.35;OP 5020 - IMPORTACAO - IMPOSTOS SOBRE IMPORTACAO DA NF 003167 | 000050 FLOTTWEG SE 000611 IMP009746/25;NFE
1.1.5.01.002;2.1.2.03.000050;13/11/2025;18332.6;OP 5020 - IMPORTACAO - NF 003167 | 000050 FLOTTWEG SE PROC  000611 IMP009746/25;NFE
1.1.4.01.001;1.2.4.01.003;13/11/2025;67604.23;OP 5020 - IMPORTACAO - ICMS SOBRE NF 003168 | 000050 FLOTTWEG SE 000613 IMP009581/25;NFE
1.1.4.01.005;1.2.4.01.003;13/11/2025;11869.51;OP 5020 - IMPORTACAO - PIS SOBRE NF 003168 | 000050 FLOTTWEG SE 000613 IMP009581/25;NFE
1.1.4.01.006;1.2.4.01.003;13/11/2025;54543.21;OP 5020 - IMPORTACAO - COFINS SOBRE NF 003168 | 000050 FLOTTWEG SE 000613 IMP009581/25;NFE
1.2.4.01.003;1.1.3.06.001;13/11/2025;210624.39;OP 5020 - IMPORTACAO - IMPOSTOS SOBRE IMPORTACAO DA NF 003168 | 000050 FLOTTWEG SE 000613 IMP009581/25;NFE
1.2.4.01.003;2.1.2.03.000050;13/11/2025;565214.62;OP 5020 - IMPORTACAO - NF 003168 | 000050 FLOTTWEG SE PROC  000613 IMP009581/25;NFE
1.1.4.01.001;1.1.5.01.002;13/11/2025;366.64;OP 5027 ICMS FRETE IMPORTACAO 91872MAXX PRIME TRANSPORTES SERVICOS LTDA;NFE
1.1.5.01.002;1.1.3.06.001;13/11/2025;3054.92;OP 5027 FRETE IMPORT NF 91872 MAXX PRIME TRANSPORTES SERVICOS LTDA  000606 IMP009658/25;NFE
1.1.4.01.001;1.1.5.01.002;13/11/2025;148.59;OP 5027 ICMS FRETE IMPORTACAO 91886MAXX PRIME TRANSPORTES SERVICOS LTDA;NFE
1.1.5.01.002;1.1.3.06.001;13/11/2025;1238.26;OP 5027 FRETE IMPORT NF 91886 MAXX PRIME TRANSPORTES SERVICOS LTDA  000609 IMP009741/25;NFE
1.1.4.01.001;1.1.5.01.002;13/11/2025;135.78;OP 5027 ICMS FRETE IMPORTACAO 91910MAXX PRIME TRANSPORTES SERVICOS LTDA;NFE
1.1.5.01.002;1.1.3.06.001;13/11/2025;1131.51;OP 5027 FRETE IMPORT NF 91910 MAXX PRIME TRANSPORTES SERVICOS LTDA  000611 IMP009746/25;NFE
1.1.4.01.001;1.2.4.01.003;13/11/2025;903.23;OP 5027 ICMS FRETE IMPORTACAO 91913MAXX PRIME TRANSPORTES SERVICOS LTDA;NFE
1.2.4.01.003;1.1.3.06.001;13/11/2025;7526.95;OP 5027 FRETE IMPORT NF 91913 MAXX PRIME TRANSPORTES SERVICOS LTDA  000613 IMP009581/25;NFE
3.3.3.03.001;2.1.2.01.000034;15/11/2025;144.78;OP 5013 - AQUISIÇÃO SERVIÇO DE COMUNICAÇÃO - NF 392004 | 000034 TELEFONICA BRASIL S/A;NFE
3.3.3.05.041;2.1.2.01.000262;17/11/2025;10138.64;OP 5014: AQUISICAO SERVICO NFS 125 ALFALOG ARMAZENS GERAIS S.A. ;NFE
2.1.2.01.000068;2.1.4.01.002;17/11/2025;20.1;OP 5014: ISS RETIDO 786 000068 ZZ TRANSPORTES E LOCACOES LTDA ME;NFE
3.2.1.01.001;2.1.2.01.000068;17/11/2025;1000;OP 5014: AQUISICAO SERVICO NFS 786 ZZ TRANSPORTES E LOCACOES LTDA ME ;NFE
3.3.3.03.002;2.1.2.01.000034;18/11/2025;21.32;OP 5012: AQUISICAO SERVICO NFS 112025 TELEFONICA BRASIL S/A ;NFE
1.1.5.01.002;1.1.3.06.001;18/11/2025;44550.02;OP 5016 COMP IMP NF 000554 PROC  000615 IMP009696/25;NFE
1.1.5.01.002;1.1.3.06.001;18/11/2025;343.47;OP 5016 COMP IMP NF 000579 PROC  000614 IMP009414/25-A;NFE
1.1.4.01.001;1.1.5.01.002;18/11/2025;381109.57;OP 5020 - IMPORTACAO - ICMS SOBRE NF 003171 | 000050 FLOTTWEG SE 000615 IMP009696/25;NFE
1.1.4.01.005;1.1.5.01.002;18/11/2025;39754.03;OP 5020 - IMPORTACAO - PIS SOBRE NF 003171 | 000050 FLOTTWEG SE 000615 IMP009696/25;NFE
1.1.4.01.006;1.1.5.01.002;18/11/2025;182679.25;OP 5020 - IMPORTACAO - COFINS SOBRE NF 003171 | 000050 FLOTTWEG SE 000615 IMP009696/25;NFE
1.1.4.01.011;1.1.5.01.002;18/11/2025;110841.81;OP 5020 - IMPORTACAO - IPI SOBRE NF 003171 | 000050 FLOTTWEG SE 000615 IMP009696/25;NFE
1.1.5.01.002;1.1.3.06.001;18/11/2025;968297.27;OP 5020 - IMPORTACAO - IMPOSTOS SOBRE IMPORTACAO DA NF 003171 | 000050 FLOTTWEG SE 000615 IMP009696/25;NFE
1.1.5.01.002;2.1.2.03.000050;18/11/2025;1893049.2;OP 5020 - IMPORTACAO - NF 003171 | 000050 FLOTTWEG SE PROC  000615 IMP009696/25;NFE
1.1.4.01.001;1.1.5.01.002;18/11/2025;1661.41;OP 5020 - IMPORTACAO - ICMS SOBRE NF 003178 | 000050 FLOTTWEG SE 000614 IMP009414/25-A;NFE
1.1.4.01.005;1.1.5.01.002;18/11/2025;169.72;OP 5020 - IMPORTACAO - PIS SOBRE NF 003178 | 000050 FLOTTWEG SE 000614 IMP009414/25-A;NFE
1.1.4.01.006;1.1.5.01.002;18/11/2025;779.92;OP 5020 - IMPORTACAO - COFINS SOBRE NF 003178 | 000050 FLOTTWEG SE 000614 IMP009414/25-A;NFE
1.1.4.01.011;1.1.5.01.002;18/11/2025;487.51;OP 5020 - IMPORTACAO - IPI SOBRE NF 003178 | 000050 FLOTTWEG SE 000614 IMP009414/25-A;NFE
1.1.5.01.002;1.1.3.06.001;18/11/2025;4391.69;OP 5020 - IMPORTACAO - IMPOSTOS SOBRE IMPORTACAO DA NF 003178 | 000050 FLOTTWEG SE 000614 IMP009414/25-A;NFE
1.1.5.01.002;2.1.2.03.000050;18/11/2025;8082.06;OP 5020 - IMPORTACAO - NF 003178 | 000050 FLOTTWEG SE PROC  000614 IMP009414/25-A;NFE
1.1.4.01.001;1.1.5.01.002;18/11/2025;1415.13;OP 5027 ICMS FRETE IMPORTACAO 91998MAXX PRIME TRANSPORTES SERVICOS LTDA;NFE
1.1.5.01.002;1.1.3.06.001;18/11/2025;11792.76;OP 5027 FRETE IMPORT NF 91998 MAXX PRIME TRANSPORTES SERVICOS LTDA  000615 IMP009696/25;NFE
3.3.3.03.002;2.1.2.01.000034;19/11/2025;969.17;OP 5013 - AQUISIÇÃO SERVIÇO DE COMUNICAÇÃO - NF 18071 | 000034 TELEFONICA BRASIL S/A;NFE
2.1.2.01.000048;2.1.4.01.002;19/11/2025;4810;OP 5014: ISS RETIDO 1045 000048 WSC SERVICE CENTER CENTRIFUGAS INDUSTRIAIS LTDA;NFE
3.2.1.01.005;2.1.2.01.000048;19/11/2025;240500;OP 5014: AQUISICAO SERVICO NFS 1045 WSC SERVICE CENTER CENTRIFUGAS INDUSTRIAIS LTDA ;NFE
2.1.2.01.000048;2.1.4.01.002;19/11/2025;4510;OP 5014: ISS RETIDO 1046 000048 WSC SERVICE CENTER CENTRIFUGAS INDUSTRIAIS LTDA;NFE
3.2.1.01.005;2.1.2.01.000048;19/11/2025;225500;OP 5014: AQUISICAO SERVICO NFS 1046 WSC SERVICE CENTER CENTRIFUGAS INDUSTRIAIS LTDA ;NFE
3.3.3.03.001;2.1.2.01.000034;21/11/2025;144.78;OP 5013 - AQUISIÇÃO SERVIÇO DE COMUNICAÇÃO - NF 457919 | 000034 TELEFONICA BRASIL S/A;NFE
3.3.3.05.031;2.1.2.01.000586;21/11/2025;15750;OP 5014: AQUISICAO SERVICO NFS 2 E. SAAB ESPACO PREMIUM LTDA LOCAÇÃO DO ESPAÇO P/ CONFRATERNIZAÇÃO;NFE
1.1.5.01.002;1.1.3.06.001;21/11/2025;6220.32;OP 5016 COMP IMP NF 000575 PROC  000619 IMP009735/25;NFE
1.1.4.01.001;1.1.5.01.002;21/11/2025;40970.92;OP 5020 - IMPORTACAO - ICMS SOBRE NF 003182 | 000050 FLOTTWEG SE 000619 IMP009735/25;NFE
1.1.4.01.005;1.1.5.01.002;21/11/2025;4150.46;OP 5020 - IMPORTACAO - PIS SOBRE NF 003182 | 000050 FLOTTWEG SE 000619 IMP009735/25;NFE
1.1.4.01.006;1.1.5.01.002;21/11/2025;19072.5;OP 5020 - IMPORTACAO - COFINS SOBRE NF 003182 | 000050 FLOTTWEG SE 000619 IMP009735/25;NFE
1.1.4.01.011;1.1.5.01.002;21/11/2025;16169.55;OP 5020 - IMPORTACAO - IPI SOBRE NF 003182 | 000050 FLOTTWEG SE 000619 IMP009735/25;NFE
1.1.5.01.002;1.1.3.06.001;21/11/2025;110510.02;OP 5020 - IMPORTACAO - IMPOSTOS SOBRE IMPORTACAO DA NF 003182 | 000050 FLOTTWEG SE 000619 IMP009735/25;NFE
1.1.5.01.002;2.1.2.03.000050;21/11/2025;197642.23;OP 5020 - IMPORTACAO - NF 003182 | 000050 FLOTTWEG SE PROC  000619 IMP009735/25;NFE
1.1.4.01.001;1.1.5.01.002;21/11/2025;240.35;OP 5027 ICMS FRETE IMPORTACAO 92055MAXX PRIME TRANSPORTES SERVICOS LTDA;NFE
1.1.5.01.002;1.1.3.06.001;21/11/2025;2003.06;OP 5027 FRETE IMPORT NF 92055 MAXX PRIME TRANSPORTES SERVICOS LTDA  000619 IMP009735/25;NFE
3.3.1.03.001;2.1.2.01.000465;25/11/2025;12144;OP 5014: AQUISICAO SERVICO NFS 1584050 IFOOD BENEFICIOS E SERVICOS LTDA. ;NFE
3.3.3.05.017;2.1.2.01.000405;25/11/2025;3395;OP 5014: AQUISICAO SERVICO NFS 238 ASPERMONT BRASIL PROVEDORA DE INFORMACOES LTDA ;NFE
3.3.2.01.006;2.1.2.01.000440;26/11/2025;352.48;OP 5014: AQUISICAO SERVICO NFS 170856 VEXPENSES S.A. ;NFE
3.3.3.05.011;2.1.2.01.000572;26/11/2025;900;OP 5014: AQUISICAO SERVICO NFS 19 55.368.806 SEBASTIAO ALTOMARE ;NFE
1.1.4.01.001;1.1.5.01.002;26/11/2025;136370.11;OP 5020 - IMPORTACAO - ICMS SOBRE NF 003201 | 000050 FLOTTWEG SE 000620 IMP009734/25;NFE
1.1.4.01.005;1.1.5.01.002;26/11/2025;13854.47;OP 5020 - IMPORTACAO - PIS SOBRE NF 003201 | 000050 FLOTTWEG SE 000620 IMP009734/25;NFE
1.1.4.01.006;1.1.5.01.002;26/11/2025;63664.63;OP 5020 - IMPORTACAO - COFINS SOBRE NF 003201 | 000050 FLOTTWEG SE 000620 IMP009734/25;NFE
1.1.4.01.011;1.1.5.01.002;26/11/2025;54017.62;OP 5020 - IMPORTACAO - IPI SOBRE NF 003201 | 000050 FLOTTWEG SE 000620 IMP009734/25;NFE
1.1.5.01.002;1.1.3.06.001;26/11/2025;367089.57;OP 5020 - IMPORTACAO - IMPOSTOS SOBRE IMPORTACAO DA NF 003201 | 000050 FLOTTWEG SE 000620 IMP009734/25;NFE
1.1.5.01.002;2.1.2.03.000050;26/11/2025;659737.08;OP 5020 - IMPORTACAO - NF 003201 | 000050 FLOTTWEG SE PROC  000620 IMP009734/25;NFE
1.1.5.01.002;1.1.3.06.001;27/11/2025;5925.82;OP 5016 COMP IMP NF 000565 PROC  000621 IMP009667/25;NFE
1.1.5.01.002;1.1.3.06.001;27/11/2025;2784.49;OP 5016 COMP IMP NF 000577 PROC  000623 IMP009757/25;NFE
1.1.4.01.001;1.1.5.01.002;27/11/2025;11832.23;OP 5020 - IMPORTACAO - ICMS SOBRE NF 003204 | 000050 FLOTTWEG SE 000621 IMP009667/25;NFE
1.1.4.01.005;1.1.5.01.002;27/11/2025;1208.36;OP 5020 - IMPORTACAO - PIS SOBRE NF 003204 | 000050 FLOTTWEG SE 000621 IMP009667/25;NFE
1.1.4.01.006;1.1.5.01.002;27/11/2025;5552.7;OP 5020 - IMPORTACAO - COFINS SOBRE NF 003204 | 000050 FLOTTWEG SE 000621 IMP009667/25;NFE
1.1.4.01.011;1.1.5.01.002;27/11/2025;4707.56;OP 5020 - IMPORTACAO - IPI SOBRE NF 003204 | 000050 FLOTTWEG SE 000621 IMP009667/25;NFE
